"lang","word","sentiment","value"
"english","infect","negative",1
"english","infection","negative",1
"english","infectious","negative",1
"english","inferior","negative",1
"english","inferiority","negative",1
"english","inferno","negative",1
"english","infertility","negative",1
"english","infestation","negative",1
"english","infidel","negative",1
"english","infidelity","negative",1
"english","infiltration","negative",1
"english","infirm","negative",1
"english","infirmity","negative",1
"english","inflammation","negative",1
"english","inflated","negative",1
"english","inflation","negative",1
"english","inflict","negative",1
"english","infliction","negative",1
"english","influence","negative",1
"english","influenza","negative",1
"english","informer","negative",1
"english","infraction","negative",1
"english","infrequently","negative",1
"english","infringement","negative",1
"english","inhibit","negative",1
"english","inhospitable","negative",1
"english","inhuman","negative",1
"english","inhumanity","negative",1
"english","inimical","negative",1
"english","iniquity","negative",1
"english","injunction","negative",1
"english","injure","negative",1
"english","injured","negative",1
"english","injurious","negative",1
"english","injury","negative",1
"english","injustice","negative",1
"english","inmate","negative",1
"english","inoperative","negative",1
"english","insane","negative",1
"english","insanity","negative",1
"english","insecure","negative",1
"english","insecurity","negative",1
"english","insidious","negative",1
"english","insignificance","negative",1
"english","insignificant","negative",1
"english","insipid","negative",1
"english","insolent","negative",1
"english","insolvency","negative",1
"english","insolvent","negative",1
"english","instability","negative",1
"english","instigate","negative",1
"english","instigation","negative",1
"english","insufficiency","negative",1
"english","insufficient","negative",1
"english","insufficiently","negative",1
"english","insult","negative",1
"english","insulting","negative",1
"english","insurgent","negative",1
"english","insurmountable","negative",1
"english","insurrection","negative",1
"english","intense","negative",1
"english","inter","negative",1
"english","interdiction","negative",1
"english","interference","negative",1
"english","interment","negative",1
"english","interminable","negative",1
"english","interrupt","negative",1
"english","interrupted","negative",1
"english","intervention","negative",1
"english","intestate","negative",1
"english","intimidate","negative",1
"english","intimidation","negative",1
"english","intolerable","negative",1
"english","intolerance","negative",1
"english","intolerant","negative",1
"english","intoxicated","negative",1
"english","intractable","negative",1
"english","intrigue","negative",1
"english","intruder","negative",1
"english","intrusion","negative",1
"english","intrusive","negative",1
"english","invade","negative",1
"english","invader","negative",1
"english","invalidate","negative",1
"english","invalidation","negative",1
"english","invalidity","negative",1
"english","invasion","negative",1
"english","involuntary","negative",1
"english","involution","negative",1
"english","irate","negative",1
"english","ire","negative",1
"english","irons","negative",1
"english","irrational","negative",1
"english","irrationality","negative",1
"english","irreconcilable","negative",1
"english","irregular","negative",1
"english","irregularity","negative",1
"english","irrelevant","negative",1
"english","irreparable","negative",1
"english","irresponsible","negative",1
"english","irreverent","negative",1
"english","irrevocable","negative",1
"english","irritability","negative",1
"english","irritable","negative",1
"english","irritating","negative",1
"english","irritation","negative",1
"english","isolated","negative",1
"english","isolation","negative",1
"english","jabber","negative",1
"english","jail","negative",1
"english","jargon","negative",1
"english","jarring","negative",1
"english","jaundice","negative",1
"english","jealous","negative",1
"english","jealousy","negative",1
"english","jeopardize","negative",1
"english","jeopardy","negative",1
"english","john","negative",1
"english","joke","negative",1
"english","jornada","negative",1
"english","jumble","negative",1
"english","junk","negative",1
"english","junta","negative",1
"english","juvenile","negative",1
"english","kern","negative",1
"english","kick","negative",1
"english","kidnap","negative",1
"english","kill","negative",1
"english","killing","negative",1
"english","kite","negative",1
"english","knell","negative",1
"english","knotted","negative",1
"english","labored","negative",1
"english","laborious","negative",1
"english","labyrinth","negative",1
"english","lace","negative",1
"english","lack","negative",1
"english","lacking","negative",1
"english","lackluster","negative",1
"english","laden","negative",1
"english","lag","negative",1
"english","lagging","negative",1
"english","lair","negative",1
"english","lament","negative",1
"english","landslide","negative",1
"english","languid","negative",1
"english","languish","negative",1
"english","languishing","negative",1
"english","lapse","negative",1
"english","larceny","negative",1
"english","lash","negative",1
"english","late","negative",1
"english","lateness","negative",1
"english","latent","negative",1
"english","latrines","negative",1
"english","laughable","negative",1
"english","lava","negative",1
"english","lawlessness","negative",1
"english","lawsuit","negative",1
"english","lawyer","negative",1
"english","lax","negative",1
"english","laxative","negative",1
"english","lazy","negative",1
"english","leak","negative",1
"english","leakage","negative",1
"english","leaky","negative",1
"english","leave","negative",1
"english","leech","negative",1
"english","leeches","negative",1
"english","leer","negative",1
"english","lemon","negative",1
"english","leprosy","negative",1
"english","lesbian","negative",1
